"pid","value","year","land","living","beds","address","buildings","good","style","model","grade","baths","halfbaths","heatfuel","heattype","ac","nghd","stories","saleprice","saledate","roof","bath_style","kitchen_style","long","lat","miles_to_coastline","miles_to_highway","miles_to_school","miles_to_hospital"
"6498",212000,1976,0.52,2147,3,"4 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","B -",2,0,"Gas","Forced Air-Duc","Central","0060",1,162000,"07/25/1997","Asphalt","Average","Average",-72.8156616528851,41.3064259251209,2.0877020201085,0.00973243431385819,0.391980019102302,2.64573483952214
"6499",155500,1958,1.16,1469,3,"141 ALPS RD Branford, CT",1,65,"Cape Cod","Residential","C",1,1,"Oil","Forced Air-Duc","None","0050",1.5,0,"02/09/2022","Asphalt","Average","Average",-72.8419735948831,41.2681760179601,0.606732286275278,0.00018396127095926,1.62270656976891,0.328068074032163
"65",215700,1953,0.91,1764,3,"327 LEETES ISLAND RD Branford, CT",1,78,"Cape Cod","Residential","C",2,1,"Oil","Hot Water","None","0075",1.75,320000,"08/31/2010","Asphalt","Modern","Above Average",-72.7562490758259,41.2792432673322,0.317215880652047,0.000133704059867752,2.22223376268651,1.80515324759005
"6501",171000,1976,0.54,1053,3,"14 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",1,0,"Oil","Forced Air-Duc","Central","0060",1,0,"11/21/2008","Asphalt","Average","Average",-72.8138512238568,41.30584805329,2.03299053037891,0.0313396248696299,0.42540115248027,2.64781034444057
"6502",182100,1976,0.48,1496,3,"16 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",1,1,"Oil","Forced Air-Duc","Central","0060",1,42000,"12/07/1976","Asphalt","Modern","Average",-72.8124921726232,41.3059966529681,2.03433828146955,0.0106251631153756,0.480377859701561,2.68611860474697
"6503",197100,1977,0.29,1875,4,"26 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",2,1,"Oil","Forced Air-Duc","None","0060",1,225000,"03/08/2012","Asphalt","Average","Average",-72.8097123679358,41.3078557587885,2.15214295737931,0.0370890079789363,0.672632062330516,2.8626046931205
"6504",193400,1977,0.3,1776,3,"28 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",1,1,"Oil","Forced Air-Duc","Central","0060",1,47500,"12/12/1977","Asphalt","Average","Average",-72.8096400479938,41.3079124126929,2.15592499480852,0.0421786771080056,0.678059006218208,2.86771909722935
"6506",179400,1977,0.39,1560,3,"30 RED ROCK RD Branford, CT",1,76,"Raised Ranch","Residential","C +",1,1,"Oil","Forced Air-Duc","None","0060",1,49000,"04/10/1978","Asphalt","Average","Average",-72.8096267769735,41.3079231558998,2.15664370982802,0.0431346756661919,0.679072678204258,2.86867950574071
"6507",209400,1976,0.31,2006,3,"7 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",2,0,"Oil","Forced Air-Duc","Central","0060",1,377000,"05/07/2021","Asphalt","Average","Average",-72.814733877513,41.3059017106598,2.04368292532936,0.00791747636140277,0.397402362511727,2.63240653150244
"6508",180100,1977,0.29,1595,3,"24 RED ROCK RD Branford, CT",1,78,"Raised Ranch","Residential","C +",2,0,"Oil","Forced Air-Duc","Central","0060",1,0,"06/12/2015","Asphalt","Average","Average",-72.8100060431138,41.3076394559242,2.13780627473278,0.017294096155014,0.651300322336895,2.8427042184752
"6510",263100,1900,0.51,3256,2,"145 ALPS RD Branford, CT",1,78,"Colonial","Residential","B -",2,1,"Gas","Forced Air-Duc","Central","0050",2,0,"02/09/2022","Asphalt","Average","Average",-72.8423846331986,41.2681769774485,0.587930611285383,0.00074977585485533,1.63999547404784,0.336756333968041
"6511",180800,1976,0.41,1512,3,"20 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",1,1,"Oil","Forced Air-Duc","None","0060",1,0,"06/30/1998","Asphalt","Average","Average",-72.811191787087,41.3068183554404,2.08474290950828,0.0311589004877561,0.56785188983858,2.76565061537433
"6512",182000,1976,0.28,1512,3,"10 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",1,1,"Oil","Forced Air-Duc","Central","0060",1,335000,"05/31/2005","Asphalt","Average","Above Average",-72.8146263309273,41.3058836909508,2.0415454929068,0.0101225356512853,0.400224622593242,2.63355887746676
"6513",208600,1976,0.36,2244,3,"8 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",2,0,"Oil","Hot Water","Central","0060",1,40000,"08/10/1976","Asphalt","Average","Average",-72.8150479323053,41.3059646806802,2.05070727865567,0.00206315055952566,0.389692016677622,2.62969456371675
"6514",181800,1976,0.28,1445,3,"17 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",1,1,"Oil","Hot Water","Central","0060",1,0,"05/31/1991","Asphalt","Average","Average",-72.8124971070805,41.3060069719579,2.0350738494739,0.0105410777294959,0.480735469387458,2.68666467536793
"6515",182800,1976,0.34,1480,3,"15 RED ROCK RD Branford, CT",1,83,"Raised Ranch","Residential","C +",1,1,"Oil","Forced Air-Duc","Central","0060",1,47500,"12/01/1976","Architectural Shing","Average","Average",-72.8129384693669,41.3059121963464,2.03117547654963,0.00980503718283226,0.460494217648534,2.67128851578419
"6516",178500,1977,0.29,1577,3,"11 RED ROCK RD Branford, CT",1,76,"Raised Ranch","Residential","C +",2,0,"Oil","Hot Water","Central","0060",1,287500,"10/04/2016","Asphalt","Average","Average",-72.8138517033643,41.3058590119281,2.03374264307285,0.0319444660266452,0.425946811648173,2.64849162075048
"6517",171700,1976,0.29,1512,3,"9 RED ROCK RD Branford, CT",1,76,"Raised Ranch","Residential","C +",2,0,"Oil","Forced Air-Duc","Central","0060",1,0,"12/13/2021","Asphalt","Average","Average",-72.8141897046359,41.3058679534503,2.03692807454404,0.0223194085985179,0.414629393926517,2.64186054178103
"6519",186900,1966,0.75,1440,3,"10 VALLEY BROOK RD Branford, CT",1,80,"Raised Ranch","Residential","C",1,1,"Gas","Forced Air-Duc","Central","0070",1,197727,"03/22/1988","Asphalt","Average","Average",-72.8226737006317,41.2971365719523,1.58052186012719,0.0456329913390265,0.329054745286234,1.91030548761896
"6520",227500,1967,0.66,2260,2,"12 VALLEY BROOK RD Branford, CT",1,75,"Colonial","Residential","C +",2,0,"Oil","Forced Air-Duc","None","0070",2,167000,"06/02/1994","Asphalt","Average","Average",-72.8228713155807,41.2971692806336,1.58670741102143,0.0548017862642521,0.334261309753673,1.9081630881058
"6522",210200,1967,0.6,2078,3,"18 VALLEY BROOK RD Branford, CT",1,75,"Split-Level","Residential","C",2,1,"Gas","Hot Water","None","0070",1,0,"09/15/2005","Asphalt","Average","Average",-72.8234628185512,41.2972720329294,1.60543210528172,0.0821483419835948,0.349596675672889,1.90205653344926
"6525",179100,1967,0.51,1597,3,"11 VALLEY BROOK RD Branford, CT",1,75,"Raised Ranch","Residential","C",1,1,"Oil","Hot Water","None","0070",1,0,"06/12/1967","Asphalt","Average","Average",-72.8227693681822,41.2971636340723,1.5842206927988,0.0498459984876931,0.33099908666451,1.90997680654214
"6526",196600,1967,0.5,1725,3,"15 VALLEY BROOK RD Branford, CT",1,80,"Raised Ranch","Residential","C",1,1,"Gas","Hot Water","Central","0070",1,0,"06/21/2017","Asphalt","Average","Average",-72.8231245171494,41.2972240285267,1.59542014204655,0.0662915226291092,0.340273473569548,1.90622824713933
"6527",209400,1967,0.48,1584,3,"19 VALLEY BROOK RD Branford, CT",1,80,"Colonial","Residential","C",1,1,"Gas","Forced Air-Duc","Central","0070",2,0,"12/18/1995","Asphalt","Average","Average",-72.8234793002713,41.2972861047347,1.60666533130564,0.0826849911283961,0.349448723007141,1.90259368077277
"6528",198300,1968,0.52,1909,3,"23 VALLEY BROOK RD Branford, CT",1,82,"Raised Ranch","Residential","C",1,1,"Gas","Hot Water","None","0070",1,0,"07/06/2020","Asphalt","Average","Average",-72.8239128797064,41.2973456686583,1.61957777415304,0.103047007592728,0.361498178856698,1.89712347474311
"6529",244200,1992,0.46,1971,3,"2 WILBRAHAM CT Branford, CT",1,88,"Raised Ranch","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",1,0,"12/23/1991","Asphalt","Average","Average",-72.8264723836305,41.296705226008,1.64000306836065,0.00935588705345762,0.483542572548365,1.80223169963671
"6530",258000,1992,0.48,2022,3,"4 WILBRAHAM CT Branford, CT",1,88,"Colonial","Residential","C +",2,1,"Oil","Forced Air-Duc","Central","0080",2,0,"09/23/1991","Asphalt","Average","Average",-72.8264935631534,41.2967105208887,1.6408594002687,0.00880905932409293,0.484008719054199,1.80211504185985
"6531",242400,1993,0.95,1899,3,"6 WILBRAHAM CT Branford, CT",1,88,"Raised Ranch","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",1,195000,"12/27/1993","Asphalt","Average","Average",-72.8265147426763,41.2967158157694,1.64171610706065,0.00826223193464382,0.484474865411653,1.80199838458128
"6533",299900,1992,0.62,2514,3,"7 WILBRAHAM CT Branford, CT",1,88,"Colonial","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",2,0,"04/27/2020","Asphalt","Average","Average",-72.8265281573346,41.2967312152448,1.64298439387373,0.00848911124858232,0.484151873631176,1.80268463010357
"6535",317900,1996,0.84,2666,3,"57 VALLEY BROOK RD SO Branford, CT",1,90,"Colonial","Residential","B -",2,1,"Gas","Forced Air-Duc","Central","0080",2,0,"09/12/2012","Asphalt","Average","Average",-72.8230678588921,41.2957015463624,1.49808346262881,0.0900013030573215,0.416436334196411,1.81136191190304
"6538",400200,1992,0.66,3918,5,"51 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B",3,1,"Oil","Forced Air-Duc","Central","0080",2,610000,"09/25/2007","Asphalt","Average","Average",-72.8232058010568,41.2957670180553,1.50518109854425,0.0879139689076977,0.417882408023828,1.81255709005215
"6539",278400,1992,0.56,2192,3,"49 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","C +",2,0,"Oil","Hot Water","Central","0080",2,0,"05/26/1992","Asphalt","Average","Average",-72.8232517593382,41.2957890883899,1.50756511292919,0.08723076820871,0.418350999327195,1.81297151484735
"654",222900,1989,0.37,2201,3,"26 NICOLE RD Branford, CT",1,87,"Raised Ranch","Residential","C +",2,1,"Gas","Forced Air-Duc","Central","0072",1,230000,"12/04/2018","Asphalt","Average","Average",-72.8321257229792,41.2681726104048,0.307501188472653,0.027528937725258,1.24611434267473,0.118646888639975
"6540",340400,1993,0.81,2766,3,"47 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B",3,1,"Oil","Hot Water","Central","0080",2,0,"11/13/1998","Asphalt","Average","Average",-72.8232974878033,41.2958112993587,1.50995447759183,0.0865629295747831,0.418804363315217,1.81339970755015
"6541",286700,1992,0.49,2262,3,"45 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",2,255000,"02/02/1993","Asphalt","Average","Average",-72.8233432162685,41.2958335103275,1.51234536643797,0.085895093086795,0.419257725530473,1.8138279022281
"6544",313400,1992,1.06,2568,4,"37 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B -",2,1,"Oil","Hot Water","Partial AC","0080",2,4e+05,"07/03/2012","Asphalt","Average","Above Average",-72.8235316107484,41.2959121941635,1.52141021562171,0.0825335822920658,0.421783546477018,1.8147829147089
"6545",312600,1992,0.48,2816,3,"31 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B -",2,1,"Oil","Hot Water","Central","0080",2,0,"01/16/1997","Asphalt","Average","Average",-72.823681519306,41.2959609595979,1.52778000651294,0.0791999924579353,0.424503897173958,1.81466922507347
"6546",261100,1992,0.75,2100,4,"58 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","C +",2,1,"Oil","Hot Water","None","0080",2,0,"11/02/2011","Asphalt","Average","Average",-72.8230333301675,41.2956974526668,1.49708131821,0.0911088411535847,0.415443369736944,1.81183857279175
"6547",274000,1993,0.72,2158,4,"56 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B -",2,1,"Oil","Hot Water","Central","0080",2,410000,"06/01/2010","Asphalt","Average","Average",-72.823079898123,41.2957205143628,1.49953442573105,0.0904498119207813,0.415882331815098,1.81230257066227
"6548",243800,1990,0.57,2160,4,"54 VALLEY BROOK RD SO Branford, CT",1,76,"Colonial","Residential","C +",2,1,"Oil","Forced Air-Duc","Central","0080",2,0,"01/27/2012","Asphalt","Average","Average",-72.8231269607894,41.2957427383997,1.50194726982309,0.0897322653193884,0.416381519297854,1.81270318168746
"6549",281900,1990,0.58,2086,4,"52 VALLEY BROOK RD SO Branford, CT",1,87,"Colonial","Residential","C +",3,1,"Oil","Forced Air-Duc","Central","0080",2,530000,"02/23/2022","Asphalt","Average","Average",-72.8231740234558,41.2957649624366,1.50436179604553,0.0890147207528446,0.416880704346056,1.81310379445575
"6550",267500,1992,0.57,2068,4,"48 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",2,0,"11/07/2014","Asphalt","Average","Average",-72.8232676530799,41.2958098645222,1.50921350460542,0.0876199392529607,0.417838495698279,1.81394422687545
"6551",240600,1993,1.1,1847,3,"46 VALLEY BROOK RD SO Branford, CT",1,88,"Raised Ranch","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",1,188980,"12/10/1993","Asphalt","Average","Average",-72.8233143342214,41.2958325382195,1.51165281760913,0.0869381885312178,0.418301303976381,1.8143813412086
"6552",378100,1991,0.57,4184,7,"30 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B -",4,1,"Oil","Hot Water","Central","0080",2.25,92500,"12/12/1990","Architectural Shing","Average","Above Average",-72.8237111157953,41.2959825355602,1.52978506102129,0.0791104058018311,0.424427764967012,1.81540074359621
"6555",264100,1992,0.7,2052,3,"26 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","C +",2,1,"Oil","Hot Water","Central","0080",2,0,"07/31/2003","Asphalt","Average","Average",-72.823816440804,41.2960103867289,1.53387543999948,0.0764631749135918,0.426668093707988,1.81491631609748
"6556",313600,1990,0.71,2680,3,"34 VALLEY BROOK RD SO Branford, CT",1,87,"Colonial","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",2,0,"07/25/1991","Asphalt","Average","Average",-72.8236090946936,41.2959493479729,1.52544591080064,0.081379093961835,0.422576420029338,1.81547811115349
"6557",340600,2000,0.68,3189,4,"38 VALLEY BROOK RD SO Branford, CT",1,91,"Colonial","Residential","B -",2,1,"Oil","Hot Water","Central","0080",2,0,"02/19/1999","Asphalt","Average","Average",-72.8235070735918,41.2959161603856,1.5211163685003,0.0836477902146524,0.420725066902078,1.81555548681054
"6558",302000,1993,0.62,2537,4,"42 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B -",2,1,"Oil","Hot Water","Central","0080",2,80000,"02/28/1992","Asphalt","Average","Average",-72.8234061142418,41.29587925506,1.51658716468476,0.0856995378918136,0.419101501892569,1.81537567093451
"6559",354300,1992,0.61,2704,4,"29 VALLEY BROOK RD SO Branford, CT",1,88,"Colonial","Residential","B",2,1,"Oil","Forced Air-Duc","Central","0080",2.25,0,"12/26/2018","Asphalt","Average","Average",-72.8237314888252,41.2959772147427,1.5299078648209,0.0780887998052648,0.4254106767119,1.81463133244892
"6560",310300,1990,0.6,2868,4,"50 VALLEY BROOK RD SO Branford, CT",1,87,"Colonial","Residential","B -",2,1,"Oil","Forced Air-Duc","Central","0080",2,0,"10/26/2007","Asphalt","Average","Average",-72.8232209719384,41.2957871908249,1.50677578527417,0.0883016921877286,0.417375685480369,1.81350711435868
"6561",182500,1967,0.56,1572,3,"12 VICTOR HILL DR Branford, CT",1,80,"Raised Ranch","Residential","C +",2,0,"Gas","Forced Air-Duc","Central","0060",1,0,"02/28/2006","Asphalt","Average","Average",-72.8171041281325,41.3135450139987,2.58446797795565,0.0110613209330845,0.707068429830585,3.06424794409858
"6562",198900,1967,0.61,2015,3,"28 VICTOR HILL DR Branford, CT",1,75,"Split-Level","Residential","C +",2,0,"Gas","Forced Air-Duc","Central","0060",1,0,"10/24/2008","Asphalt","Average","Average",-72.81568959086,41.3132743742339,2.5539663650766,0.0343681608790646,0.742456174936393,3.07727749406657
"6566",178700,1967,0.91,1348,3,"40 VICTOR HILL DR Branford, CT",1,80,"Raised Ranch","Residential","C +",1,1,"Gas","Forced Air-Duc","Central","0060",1,0,"10/01/1973","Asphalt","Average","Average",-72.8154709598365,41.3127364314514,2.51555918447201,0.0255377833927992,0.722466313799283,3.04798677229664
"6567",226500,1966,0.6,2590,6,"21 VICTOR HILL DR Branford, CT",1,80,"Split-Level","Residential","C +",2,1,"Gas","Hot Water","Central","0060",1,173000,"03/10/1995","Asphalt","Average","Average",-72.8158131921566,41.3133552790527,2.56046088568954,0.0359199877231532,0.742302265030939,3.07975181678479
"6568",200500,1967,0.5,1856,4,"27 VICTOR HILL DR Branford, CT",1,80,"Split-Level","Residential","C +",2,1,"Gas","Forced Air-Duc","Central","0060",1,95000,"07/22/2019","Asphalt","Average","Average",-72.8156167383917,41.3131904933985,2.54767429040733,0.032030299790048,0.740689476462739,3.07353523622319
"6569",191200,1967,0.37,1910,3,"31 VICTOR HILL DR Branford, CT",1,75,"Split-Level","Residential","C +",2,0,"Gas","Forced Air-Duc","Central","0060",1,22500,"11/16/1967","Asphalt","Average","Average",-72.8154738135344,41.3129167741412,2.52788925298099,0.0291930416828835,0.731621727704676,3.05930564885868
"6570",189400,1967,0.46,1500,4,"37 VICTOR HILL DR Branford, CT",1,74,"Colonial","Residential","C +",1,1,"Gas","Hot Water","Central","0060",2,325000,"01/09/2009","Asphalt","Average","Average",-72.8154823497315,41.3127858857864,2.51902217446215,0.0270424853385559,0.724607426917824,3.0508649083458
"6571",186900,1967,0.5,1412,3,"41 VICTOR HILL DR Branford, CT",1,80,"Split-Level","Residential","C +",2,0,"Gas","Forced Air-Duc","None","0060",1,0,"12/07/1990","Asphalt","Average","Average",-72.8154980809908,41.3127009167345,2.51334561790083,0.0229640732694238,0.7196989606511,3.04516852902004
"6572",196300,1967,0.87,1574,3,"24 VICTOR HILL DR Branford, CT",1,80,"Split-Level","Residential","C +",2,0,"Gas","Forced Air-Duc","Central","0060",1,0,"05/22/2019","Asphalt","Average","Average",-72.8160544013756,41.3134874368424,2.57141548491363,0.0310260437524508,0.740681600998797,3.08295703471069
"6573",195800,1967,0.66,1804,3,"20 VICTOR HILL DR Branford, CT",1,78,"Split-Level","Residential","C +",2,0,"Gas","Forced Air-Duc","Central","0060",1,305000,"09/17/2020","Asphalt","Average","Average",-72.8165087443853,41.3135618942282,2.58030127467027,0.014799538284036,0.728675229862931,3.07798507106447
"6574",222300,1966,0.48,2222,3,"16 VICTOR HILL DR Branford, CT",1,80,"Colonial","Residential","C +",2,1,"Gas","Forced Air-Duc","Central","0060",1,42000,"12/21/1976","Asphalt","Modern","Above Average",-72.8169312835054,41.313555118196,2.58357432804772,0.00334469252947295,0.713608089476551,3.06856427983053
"6575",264300,1955,1.14,1956,3,"41 BROOKHILLS RD Branford, CT",1,78,"Colonial","Residential","B -",2,1,"Oil","Hot Water","None","0080",2,390000,"03/16/2020","Asphalt","Average","Average",-72.7905297965064,41.309106473579,2.39602310567933,0.0139897042319252,1.40523578813047,3.35000124557193
